Date,Close,High,Low,Open,Volume
2010-12-17,0.3293911814689636,0.3312249565041333,0.3238898563634545,0.32778661123486386,593156000
2010-12-20,0.32801583409309387,0.3321418209743145,0.32778660197317894,0.3305372781108735,344088000
2010-12-21,0.34085220098495483,0.34085220098495483,0.3309956852458586,0.33122491734514964,466952000
2010-12-22,0.34451964497566223,0.34497808170834715,0.33695534324777454,0.34016442770187943,477988000
2010-12-23,0.3419983386993408,0.34451978272522404,0.34062300062607337,0.34451978272522404,273784000
2010-12-27,0.34383195638656616,0.34635339925889735,0.3348923176508265,0.3410813088237651,255500000
2010-12-28,0.3424566388130188,0.3461241873264299,0.34039365985254405,0.34383197633687557,194260000
2010-12-29,0.3424566388130188,0.34497808183165274,0.3392475543577669,0.3422274341092496,177660000
2010-12-30,0.34360289573669434,0.3456659029316654,0.3408522468020554,0.3419983528019318,174488000
2010-12-31,0.3530009984970093,0.35345946278661033,0.34337371294589814,0.343832149910175,391252000
2011-01-03,0.3626282215118408,0.3660665388798665,0.35529312259979867,0.3557515867757894,817448000
2011-01-04,0.3614821135997772,0.3649204309476122,0.3534593731214956,0.36331588831701933,651384000
2011-01-05,0.38921794295310974,0.38967640719529717,0.3644620488638065,0.3681295715240565,1428216000
2011-01-06,0.44308486580848694,0.4433140978718066,0.3981574854470526,0.3993035911130218,3493312000
2011-01-07,0.45546290278434753,0.45683824075336094,0.4281855667845903,0.4380420826950014,2579984000
2011-01-10,0.4728836417198181,0.47380051532493167,0.4437725358657154,0.44721085287286316,1750348000
2011-01-11,0.4655485153198242,0.4838862595621785,0.45546279697449876,0.4793018371642464,2711088000
2011-01-12,0.5352317690849304,0.5356901784786309,0.4641731759031528,0.46577771808234286,3431896000
2011-01-13,0.5361488461494446,0.5464638265339489,0.512997468805605,0.529501415560556,2695192000
2011-01-14,0.540733277797699,0.5496729203108747,0.5237709212219099,0.5269800068469553,1595352000
2011-01-18,0.5281261205673218,0.5370657636751993,0.5150605177600016,0.5333982135808923,1813348000
2011-01-19,0.5136850476264954,0.5409623795450024,0.5125389692575535,0.5283552442334899,1197896000
2011-01-20,0.5141435861587524,0.5171234668600594,0.49947338742904507,0.5086422889604313,1111408000
2011-01-21,0.5093299746513367,0.5269800565552417,0.5084131007649296,0.5196449561626929,739244000
2011-01-24,0.5668646097183228,0.5741997103686737,0.5267508702596845,0.5327105780561158,2056900000
2011-01-25,0.5494435429573059,0.5703026476194272,0.5457759942588633,0.5643428878157858,1086856000
2011-01-26,0.5625092387199402,0.5730534225696315,0.5512773859539096,0.5551741400460767,1074660000
2011-01-27,0.5609048008918762,0.5719073963069864,0.5501314102748098,0.5705321128680801,657396000
2011-01-28,0.5446298122406006,0.5716779336318468,0.531793420279553,0.5622798853436776,1094796000
2011-01-31,0.5482975244522095,0.5558618281423131,0.536607261772338,0.5455469033425758,750160000
2011-02-01,0.5609048008918762,0.5650307605098817,0.549443741230035,0.5531112912519529,654104000
2011-02-02,0.5863482356071472,0.5998722988054314,0.5576955667498507,0.5576955667498507,1606616000
2011-02-03,0.5753459334373474,0.587265461321675,0.5627387362788732,0.587265461321675,1030776000
2011-02-04,0.5884112119674683,0.5929956348028887,0.581076168221174,0.5833683796388843,872900000
2011-02-07,0.5638845562934875,0.5829099165603131,0.5618215496185891,0.5803885003914134,934236000
2011-02-08,0.5471514463424683,0.5682398147832454,0.5446299753437003,0.5645722653173753,1076584000
2011-02-09,0.5338563323020935,0.554715486052874,0.5239998217128542,0.5492141371467989,1277520000
2011-02-10,0.5230832695960999,0.5320229124064207,0.5180403815529501,0.5219371363201212,1042352000
2011-02-11,0.5379826426506042,0.5549450551667018,0.5127683106571722,0.5212494895898985,1359276000
2011-02-14,0.5297306776046753,0.5615924380507508,0.5276676705874835,0.544400822208767,1287828000
2011-02-15,0.5168942809104919,0.5324812993152468,0.5146020144561736,0.5306475517325605,886980000
2011-02-16,0.5359195470809937,0.5434838501253352,0.5219370193608256,0.5237708212613319,1318364000
2011-02-17,0.5886402726173401,0.5962045732068515,0.5182693020173522,0.520790771980931,3470096000
2011-02-18,0.5874945521354675,0.5948296532018319,0.5783257031278375,0.5854315447135555,1394412000
2011-02-22,0.532023012638092,0.5698445434605814,0.5301892099811712,0.5682400002924338,1396648000
2011-02-23,0.5068084597587585,0.5370656747114444,0.499244156020587,0.5320228419864202,1491604000
2011-02-24,0.51918625831604,0.5281258420589634,0.5056621983848835,0.5093296918944851,1246120000
2011-02-25,0.5299598574638367,0.5386702400423438,0.5258338436235142,0.5331689429058847,775652000
2011-02-28,0.5194154977798462,0.5388993179447422,0.5074959791236163,0.5386700585970783,903696000
2011-03-01,0.49626436829566956,0.5269800531730149,0.49626436829566956,0.520332621900597,988448000
2011-03-02,0.4756343960762024,0.5049747388607345,0.4641733374847379,0.49557663256028683,1718140000
2011-03-03,0.4783850312232971,0.4893876805806171,0.4639440915141295,0.4866370045786272,1593704000
2011-03-04,0.475863516330719,0.4836570238585168,0.470591424850002,0.47884339650028196,959760000
2011-03-07,0.4692160487174988,0.4809063637027138,0.45729655634043437,0.47930182138133604,1019140000
2011-03-08,0.44812774658203125,0.47678038784654564,0.4382712051966613,0.47425897181045684,1947184000
2011-03-09,0.4387297034263611,0.4511076618101491,0.434832922051179,0.4467524436041563,1318976000
2011-03-10,0.4107646942138672,0.4318530339840305,0.41030623006589223,0.4286439489001006,1722736000
2011-03-11,0.41374462842941284,0.4252057151972525,0.4048050129943769,0.4142030926673705,1486832000
2011-03-14,0.41718289256095886,0.4274978440558242,0.41030623090573276,0.4169536604865022,1003360000
2011-03-15,0.40480494499206543,0.4116815795023855,0.3899055428943888,0.39678217740470884,1256280000
2011-03-16,0.40182504057884216,0.4206211956449517,0.3965529489706728,0.4011373717038088,1476520000
2011-03-17,0.4093893766403198,0.4132861308133571,0.3942607694681551,0.41259846188274646,1238516000
2011-03-18,0.40388816595077515,0.4171830294755321,0.403429728976724,0.4158076912280539,886960000
2011-03-21,0.4070972800254822,0.4167245657961795,0.4029712926022334,0.4125985783729307,751832000
2011-03-22,0.3999912738800049,0.40984778841498215,0.3981574992856554,0.4059510344803117,718332000
2011-03-23,0.40824323892593384,0.40938934461218146,0.3905931894974687,0.39930359817801353,782396000
2011-03-24,0.4407927095890045,0.4458355970100346,0.416036818643769,0.4169536923610556,1780592000
2011-03-25,0.4270394444465637,0.4458356017798948,0.4263517754885826,0.44468949595836577,1196392000
2011-03-28,0.4428556263446808,0.45019069656665345,0.4332283176451973,0.4371250711388722,1204284000
2011-03-29,0.43941742181777954,0.444460282175204,0.4334576603701656,0.44285573942402157,715764000
2011-03-30,0.42291346192359924,0.44468950005876223,0.4174121375343422,0.44285572526234324,1176320000
2011-03-31,0.42314258217811584,0.4281854686923529,0.41534907500662527,0.42360104627963774,655112000
2011-04-01,0.41718289256095886,0.42910238660107347,0.4114523366273845,0.42864394977747594,850072000
2011-04-04,0.4022834300994873,0.41832893510466146,0.39930355020816477,0.41718282955609987,924328000
2011-04-05,0.40297120809555054,0.41145238598817313,0.4020543070130416,0.4082433005126897,821076000
2011-04-06,0.40022051334381104,0.40640947880440653,0.3967821688375736,0.4059510419786802,856984000
2011-04-07,0.41489067673683167,0.41741212039403386,0.39953286468243654,0.40113740731642095,1021208000
2011-04-08,0.4022834300994873,0.41809970306482447,0.40113732455092566,0.41809970306482447,746552000
2011-04-11,0.397011399269104,0.40595104029767115,0.39265620845476434,0.40388803360247144,546208000
2011-04-12,0.39815753698349,0.4009081854727898,0.3857795777936639,0.393114676865554,840756000
2011-04-13,0.4070972800254822,0.4096186970491774,0.39724076210475584,0.4022836234774711,749588000
2011-04-14,0.424288809299469,0.42451804141588306,0.40113745855448396,0.40342967041734107,1254704000
2011-04-15,0.42887306213378906,0.4341451524467679,0.4190165228886176,0.42107952900690054,969720000
2011-04-18,0.4146614670753479,0.42153810170429845,0.40801403720550544,0.4187874533177816,743584000
2011-04-19,0.4130568504333496,0.4164951671316187,0.4018249994904832,0.41489059747884344,659860000
2011-04-20,0.42566415667533875,0.4343745674101403,0.41878752093607247,0.42818560070986494,650516000
2011-04-21,0.4245179295539856,0.43299913307198795,0.42360105598057035,0.430248457701115,421300000
2011-04-25,0.4311653971672058,0.43827123631006903,0.4261225100863993,0.4263517421629145,619612000
2011-04-26,0.44239723682403564,0.4467524551425115,0.43047774228852775,0.4348329332816866,676000000
2011-04-27,0.44239723682403564,0.444689475687924,0.43322839066975,0.444689475687924,450004000
2011-04-28,0.44721081852912903,0.4561504584563787,0.43735430506717743,0.4423971641586628,684000000
2011-04-29,0.45844268798828125,0.46852840657538763,0.44950304770281946,0.45019071654405707,836000000
2011-05-02,0.4522537887096405,0.4682992698159582,0.4499615771230237,0.46807006505248705,613824000
2011-05-03,0.4307069480419159,0.4483569987899322,0.425205651266766,0.44698168825880324,808000000
2011-05-04,0.42749789357185364,0.4368959725080803,0.41947515259103735,0.432082316989463,639356000
2011-05-05,0.427727073431015,0.43276993310939527,0.4183289956426533,0.4240595242147481,544000000
2011-05-06,0.4428556263446808,0.4469816118837005,0.4332283176451973,0.436666634373495,841080000
2011-05-09,0.4527122378349304,0.4550044494836891,0.4430849270498894,0.44423103287426874,706328000
2011-05-10,0.4533999264240265,0.4568382440460223,0.44881547560271257,0.45637980716148674,690976000
2011-05-11,0.45546290278434753,0.46027653102525584,0.44927393657442594,0.4556921348876229,616000000
2011-05-12,0.4699036478996277,0.47036211191664934,0.4527120670205533,0.45385817241249155,1224000000
2011-05-13,0.41855812072753906,0.44125102594915677,0.4153490362680669,0.44010492045287236,2025192000
2011-05-16,0.40572184324264526,0.41832903460064735,0.40549263847360556,0.41741213354853396,728188000
2011-05-17,0.4041173458099365,0.4045757827246685,0.3924270541950042,0.40434657792996315,1420364000
2011-05-18,0.4135152995586395,0.41695361635971273,0.4043464547557777,0.4057217650810192,658844000
2011-05-19,0.40755560994148254,0.4169536884187417,0.40136664409502004,0.41672445632892846,650884000
2011-05-20,0.4146614670753479,0.4155783407624145,0.40480495197545535,0.4066387266749056,575820000
2011-05-23,0.4142029881477356,0.41718286831591417,0.40342957313006583,0.4087016646083334,588000000
2011-05-24,0.4158075749874115,0.43254072480239664,0.4151199060559129,0.4162660118333048,720372000
2011-05-25,0.4208502471446991,0.4236009216432457,0.40961839914311354,0.41374438356562854,545312000
2011-05-26,0.43139445781707764,0.4350620058643314,0.41970417232609974,0.4208502776752032,706436000
2011-05-27,0.44698166847229004,0.4476693100447562,0.43276993566918165,0.4332283724925977,658824000
2011-05-31,0.4593594968318939,0.4595887561804199,0.4446893578041076,0.45569197573760223,1200716000
2011-06-01,0.4387297034263611,0.45798429624825926,0.43781280243942333,0.457296627339385,762208000
2011-06-02,0.4366666078567505,0.44262636742068284,0.4313945170617812,0.4394172829326028,607592000
2011-06-03,0.42314258217811584,0.43552053908763455,0.42107960302251923,0.4316237855018893,549300000
2011-06-06,0.4142029881477356,0.4263517135562702,0.4137445240254664,0.42245495979418174,435988000
2011-06-07,0.41397374868392944,0.41970427685667877,0.4121399742035869,0.41741206558757904,433956000
2011-06-08,0.40274202823638916,0.41443232044625283,0.39953294234463027,0.41191090362424876,569288000
2011-06-09,0.39815753698349,0.4034296291944168,0.38371659825801857,0.4025127554730895,741632000
2011-06-10,0.392426997423172,0.4013666389311065,0.3892178848336632,0.3988451952768723,493548000
2011-06-13,0.3896763026714325,0.3974698101436476,0.386925627257414,0.392426950760137,574760000
2011-06-14,0.3928854167461395,0.4015958257786648,0.39128087418561763,0.39311464882277813,534576000
2011-06-15,0.3844042420387268,0.3899055386570706,0.376381474538558,0.3876133271785413,935916000
2011-06-16,0.3711094260215759,0.3905932531902659,0.36560812876063437,0.384633491719813,1024908000
2011-06-17,0.36239901185035706,0.3756938726198363,0.3509379532476879,0.37546464051765527,1467884000
2011-06-20,0.358043909072876,0.36675432123047047,0.355293232467606,0.3591900152166298,745960000
2011-06-21,0.36583733558654785,0.3685880115577252,0.3559808195573479,0.359419137196,704276000
2011-06-22,0.3607943654060364,0.3681294353383233,0.36010669662247263,0.3633158085039997,651720000
2011-06-23,0.3715679347515106,0.37408935157933615,0.35300097912655415,0.35621009235104484,744024000
2011-06-24,0.3607943654060364,0.37294308949795824,0.3585021543443647,0.36973400494174247,529052000
2011-06-27,0.3532300889492035,0.36308660269133214,0.3406228998741546,0.3607943914641075,1142152000
2011-06-28,0.3552931249141693,0.35941911124774023,0.3507087017269389,0.35323014541004266,692200000
2011-06-29,0.3607943654060364,0.36446191403483547,0.34520732472160703,0.3575852535245093,960544000
2011-06-30,0.36537879705429077,0.36927555049565314,0.35620995256858534,0.36171124832988377,652300000
2011-07-01,0.3701925277709961,0.37156786565793504,0.3580438008540942,0.36537887249202744,540804000
2011-07-05,0.36400356888771057,0.37317241544170326,0.3607944561986222,0.369734097983956,535296000
2011-07-06,0.3591899275779724,0.36446202001796885,0.35483470889914087,0.3637743510344355,529580000
2011-07-07,0.3605652153491974,0.3628574269320348,0.3541470174521892,0.3610236795260189,986136000
2011-07-08,0.3536885380744934,0.3580437559534198,0.350708657910031,0.3555223125853406,619516000
2011-07-11,0.3413105607032776,0.348416426271159,0.34039368716401475,0.34704111596226467,714388000
2011-07-12,0.33672624826431274,0.3429152423130286,0.3309957184601844,0.3397061292275238,867604000
2011-07-13,0.3360385000705719,0.34360280309535207,0.3328294150662725,0.3413105917136196,634368000
2011-07-14,0.32274380326271057,0.33947695879666145,0.3211392600910334,0.3374139786224089,1088996000
2011-07-15,0.3232021629810333,0.32664048066616647,0.31655475971990393,0.3245775009852146,827736000
2011-07-18,0.31632542610168457,0.3225143904838166,0.3121994407384928,0.3206806435004524,818200000
2011-07-19,0.3259528577327728,0.3266404994490852,0.3172424196391724,0.3172424196391724,602224000
2011-07-20,0.3218267858028412,0.3289326244886391,0.3209098848810737,0.3270988772957327,662956000
2011-07-21,0.33695539832115173,0.33924760968453527,0.3174715744070772,0.3222852292003085,1143420000
2011-07-22,0.34383195638656616,0.34497806181484236,0.335579986372854,0.3399352033954889,737192000
2011-07-25,0.33833062648773193,0.33993519591224314,0.33351700019012315,0.3385598584984645,566920000
2011-07-26,0.33007878065109253,0.3369554150833279,0.32526512561840126,0.32870344283451897,698276000
2011-07-27,0.31770089268684387,0.327098972757164,0.3167839914974855,0.3254944025071174,652212000
2011-07-28,0.317013144493103,0.3236605466613409,0.3115118207061642,0.3165547076755203,648176000
2011-07-29,0.317013144493103,0.3199930247953638,0.31219948959519594,0.3138040321193932,677656000
2011-08-01,0.33397555351257324,0.33489242722506474,0.3215975944420315,0.3243482429048238,1019620000
2011-08-02,0.33053722977638245,0.3525424717081829,0.33053722977638245,0.3316833355577196,1356432000
2011-08-03,0.3394767940044403,0.340622899617188,0.3280157378769633,0.3312248499878448,765236000
2011-08-04,0.3071565628051758,0.33328778359875844,0.3071565628051758,0.33328778359875844,979732000
2011-08-05,0.2968416213989258,0.3181592181874163,0.28881888225985014,0.3142624646420707,1270588000
2011-08-08,0.2734610140323639,0.2924863974506313,0.2716272398320831,0.2824006530117417,1084180000
2011-08-09,0.29638317227363586,0.2968416090259834,0.2750656036990162,0.278733125043108,1329832000
2011-08-10,0.2828592360019684,0.295924866857118,0.2812546929939764,0.2876728923512681,1140052000
2011-08-11,0.3073859214782715,0.31151190865199263,0.2828592305721103,0.2828592305721103,1078792000
2011-08-12,0.29523712396621704,0.3406229450788807,0.2904234688200905,0.34016450823765837,3195784000
2011-08-15,0.30646899342536926,0.30715666238701916,0.2966124778425696,0.29821702053620713,864152000
2011-08-16,0.2977585792541504,0.3071566578315732,0.29225725496785976,0.3030306714481847,716868000
2011-08-17,0.293632447719574,0.30371819026276753,0.28973569535472155,0.29867530532851855,553328000
2011-08-18,0.2736903429031372,0.2830884219268855,0.2704812300857337,0.2803377733157677,802564000
2011-08-19,0.2688767611980438,0.28400537370288254,0.2670429858451351,0.2691059933641549,761332000
2011-08-22,0.2736903429031372,0.27965010433165843,0.27071046218887657,0.276440991514255,611876000
2011-08-23,0.30325984954833984,0.30348908162043897,0.2798792712068536,0.2803377353510518,938312000
2011-08-24,0.298904687166214,0.30348911044102755,0.2911111512038401,0.3025722367161921,687500000
2011-08-25,0.2860683500766754,0.29821707972603,0.28560991311969147,0.2929449864074055,690968000
2011-08-26,0.2982170581817627,0.30119693917486656,0.27987933529927467,0.2849222234377528,732660000
2011-08-29,0.3062397539615631,0.30738585976163146,0.29959235125129385,0.3066982181418446,601528000
2011-08-30,0.3135749101638794,0.31609632698895107,0.3021138227464418,0.30417682995821604,684760000
2011-08-31,0.3050936162471771,0.31907611647549844,0.30257220014597014,0.3158670315011205,705808000
2011-09-01,0.3044060468673706,0.31586713474047556,0.3041768420516092,0.3092197032275682,762312000
2011-09-02,0.29615408182144165,0.3016553796227301,0.29386184252469566,0.2975293926091027,471356000
2011-09-06,0.30211377143859863,0.30280144039240353,0.2837760784054967,0.2865267268953984,696248000
2011-09-07,0.32664042711257935,0.335580068023439,0.31770081352703516,0.32664042711257935,1606620000
2011-09-08,0.32503587007522583,0.33122486247768884,0.3197637785927235,0.32343132762193755,880164000
2011-09-09,0.3181593120098114,0.33099570934779865,0.3154086632446201,0.3222852988202588,869828000
2011-09-12,0.32572364807128906,0.3284742971021788,0.3138041233952279,0.3138041233952279,916480000
2011-09-13,0.33305874466896057,0.3346633150979595,0.3234314587215939,0.32847432018685024,853836000
2011-09-14,0.3502502143383026,0.35460543213298035,0.34153980607426077,0.34176903813067516,1547192000
2011-09-15,0.3552931249141693,0.35987757542671733,0.3520840396132351,0.35804380068676167,752908000
2011-09-16,0.3543763756752014,0.3690465514221657,0.35254260029116496,0.3559809188892356,1391588000
2011-09-19,0.34704113006591797,0.35093788375411705,0.3381014897308938,0.3484164404307045,968204000
2011-09-20,0.33810150623321533,0.3527716754508341,0.3364969637333251,0.3513963376936053,792436000
2011-09-21,0.33168327808380127,0.3458949818447215,0.33145404603712814,0.3399352492096582,715252000
2011-09-22,0.30967801809310913,0.31907609496720474,0.3037182853530962,0.31861765819109805,1314632000
2011-09-23,0.3160962462425232,0.32503588722594534,0.3060105268679767,0.307844301479344,1011440000
2011-09-26,0.31678393483161926,0.32090992113237554,0.30257222852929644,0.3199930474323485,972124000
2011-09-27,0.31724244356155396,0.3275574253132436,0.3147210266525253,0.3248067762646107,781388000
2011-09-28,0.3076150715351105,0.3259527904503935,0.3025722118129327,0.317930023054467,1236532000
2011-09-29,0.3000507950782776,0.31838851563078635,0.29225725906153066,0.3131164233629054,866416000
2011-09-30,0.2867559790611267,0.29684170000519794,0.2862975148429526,0.2952371572175484,677784000
2011-10-03,0.2707103490829468,0.29202794205699945,0.2707103490829468,0.28308830364930243,949896000
2011-10-04,0.29569539427757263,0.29569539427757263,0.26291675504805445,0.26406286016830466,1361548000
2011-10-05,0.3062397539615631,0.30899042974198127,0.2890481669605381,0.2950079007257028,856708000
2011-10-06,0.31838858127593994,0.3193054551962126,0.3073859302807242,0.30784439456618445,773192000
2011-10-07,0.3243482708930969,0.3291619266123459,0.3131164439819429,0.3197638472844103,806976000
2011-10-10,0.3387892246246338,0.3387892246246338,0.329161913567666,0.3298495825467807,534376000
2011-10-11,0.33512160181999207,0.3415397986822341,0.3339754962133529,0.33603847537517817,816080000
2011-10-12,0.3348923921585083,0.34176905358341086,0.3346631874170443,0.341539821516632,612064000
2011-10-13,0.3543763756752014,0.35506404485988097,0.33237112571741867,0.33328799974677326,854832000
2011-10-14,0.3603360652923584,0.3642328201097242,0.3516256544900974,0.3605652700902495,702452000
2011-10-17,0.3424566388130188,0.35620993207565527,0.34062286455631324,0.35620993207565527,611780000
2011-10-18,0.3548346161842346,0.35575151703114133,0.33855990623608956,0.3406228853223335,590916000
2011-10-19,0.3477287292480469,0.36148202249858014,0.3468118557831562,0.3552930309719815,557568000
2011-10-20,0.3303079307079315,0.3397060071392183,0.3172423055899691,0.33833066955038693,990308000
2011-10-21,0.3319125175476074,0.33993528479187485,0.3264112211047378,0.33443396102368994,628428000
2011-10-24,0.34429052472114563,0.3495626171718917,0.3326002339532008,0.33328790293813626,535256000
2011-10-25,0.3312247395515442,0.34222735523051434,0.330537070948114,0.3394766808167937,577996000
2011-10-26,0.33512160181999207,0.33947679219509574,0.32549429286397247,0.33764304508472354,503116000
2011-10-27,0.34956252574920654,0.35300084244932584,0.3397060124104688,0.34749954665925986,577732000
2011-10-28,0.3575853705406189,0.3607944834722949,0.3456658745844571,0.34658274837903863,490156000
2011-10-31,0.3392476439476013,0.34818728556286477,0.3392476439476013,0.34612427873227275,519984000
2011-11-01,0.3222852051258087,0.3277865010568598,0.3190760930616015,0.3268696275101223,790824000
2011-11-02,0.31678393483161926,0.32709891424616866,0.31013653219313003,0.3254943442831453,961608000
2011-11-03,0.33580929040908813,0.33649695927859885,0.31174104392810265,0.32022222045122845,749372000
2011-11-04,0.33970609307289124,0.34085219891173785,0.3275573657160536,0.3328294580398117,654840000
2011-11-07,0.33787229657173157,0.3429151837991202,0.330078788298104,0.3371846276475134,613536000
2011-11-08,0.3456658124923706,0.3477287918222655,0.3367261716370903,0.34222749539233555,549728000
2011-11-09,0.3282451629638672,0.341998438404858,0.32686982448963636,0.33764324544534263,532244000
2011-11-10,0.33168327808380127,0.3397060171629851,0.3234313069579443,0.33626770041476345,990484000
2011-11-11,0.3433736562728882,0.34612430492988555,0.3225144909251423,0.3410814445045038,1751560000
2011-11-14,0.33672624826431274,0.3468119971147716,0.3358093744257808,0.34337367923229456,500292000
2011-11-15,0.34108150005340576,0.3436029170140775,0.3326002932688691,0.3335171945207422,505660000
2011-11-16,0.33420461416244507,0.34360268862677856,0.33305850885339494,0.3346630781463099,512420000
2011-11-17,0.3222852051258087,0.33443392990930215,0.31632544509607596,0.33351705636256457,657504000
2011-11-18,0.31930530071258545,0.3241189547784249,0.3158669841870746,0.3241189547784249,501352000
2011-11-21,0.3353508710861206,0.33855995621070484,0.30944884871129097,0.31426250372348336,1330788000
2011-11-22,0.3456658124923706,0.3474995870774524,0.3371846084520319,0.3390183830371137,1287480000
2011-11-23,0.33099567890167236,0.34451974401829744,0.33076644680677497,0.3419983002756994,825340000
2011-11-25,0.3218267858028412,0.3342047159815306,0.3209098848810737,0.32664041317219183,406620000
2011-11-28,0.3399352729320526,0.34497813238296465,0.3323709700930274,0.3323709700930274,690616000
2011-11-29,0.34176909923553467,0.3461242904835629,0.3362677748258311,0.33947686023750256,623440000
2011-11-30,0.3582730293273926,0.35918993042113445,0.34910418234189045,0.35208406307724255,730324000
2011-12-01,0.3626282215118408,0.36354509521318734,0.35368857995978353,0.35529312259979867,529760000
2011-12-02,0.3603360652923584,0.3679003701291988,0.3568977473960966,0.3665250320405654,546464000
2011-12-05,0.3548346161842346,0.36675413591683714,0.351854736251084,0.3662956991560398,644696000
2011-12-06,0.34979188442230225,0.35758539416714236,0.34612433435101164,0.35689775243843214,573832000
2011-12-07,0.3477287292480469,0.3502501722644619,0.3403936595529901,0.3474995245444794,510016000
2011-12-08,0.33672624826431274,0.35002108287495487,0.3355801423034871,0.3442905530708265,491488000
2011-12-09,0.34153974056243896,0.3442903880852329,0.3296202224214846,0.33420464406791056,555840000
2011-12-12,0.33305874466896057,0.3355801890642514,0.32686977708317666,0.3342048507894882,573208000
2011-12-13,0.323889821767807,0.3415398738550729,0.3218268421519204,0.3374138872979806,516596000
2011-12-14,0.31128254532814026,0.3229728318131377,0.3078442289884715,0.32113905763358586,636020000
2011-12-15,0.3085319399833679,0.3186176865830177,0.30784429842058886,0.31655470724404966,435148000
2011-12-16,0.30967801809310913,0.3170131158120681,0.3083027077647891,0.3110533557467422,619116000
2011-12-19,0.3016553521156311,0.314720981021587,0.3005092462344293,0.3110534312716135,463276000
2011-12-20,0.31861773133277893,0.31976383719880147,0.308531983316589,0.308531983316589,445208000
2011-12-21,0.3144916892051697,0.3202222175231685,0.3083027240867939,0.3167839005323692,548424000
2011-12-22,0.32801583409309387,0.32893270792211127,0.3154086686548383,0.3154086686548383,576560000
2011-12-23,0.32480666041374207,0.33007875181629664,0.32205598502088656,0.32962028770061147,248948000
2011-12-27,0.3222852051258087,0.32732806428349104,0.3213683042537583,0.3234313107218871,195712000
